5.05,-1.09,7.76,0.06,-0.01,-0.02,474,455,302,336,371
5.03,-1.06,7.60,0.00,0.02,-0.03,473,454,302,336,371
5.20,-0.99,7.61,0.05,0.01,-0.04,473,454,300,336,371
5.02,-1.03,7.63,0.02,0.00,-0.02,473,454,302,335,371
5.11,-1.07,7.45,0.05,0.00,-0.03,474,454,302,335,371
4.90,-1.01,7.58,0.04,0.01,-0.03,473,454,302,335,370
5.13,-1.02,7.62,0.04,-0.02,-0.05,473,454,302,335,371
5.02,-1.00,7.55,0.04,0.01,-0.04,474,454,302,336,371
4.96,-1.16,7.89,0.03,-0.00,-0.03,474,454,302,335,371
4.92,-1.03,8.01,0.02,0.01,-0.02,474,454,302,335,371
5.00,-1.03,7.57,0.04,0.01,-0.03,474,454,302,336,371
4.95,-1.07,7.75,0.03,-0.00,-0.03,474,454,302,336,371
5.05,-0.99,7.60,0.04,0.01,-0.04,473,454,302,335,370
5.21,-0.95,7.61,0.03,-0.02,-0.05,473,454,302,335,371
5.13,-1.07,7.85,0.02,-0.03,-0.02,473,454,302,335,370
4.75,-1.01,7.59,0.01,-0.01,-0.01,473,454,302,335,370
4.99,-1.05,7.46,0.03,0.01,-0.03,473,454,302,335,370
4.89,-1.18,8.05,0.03,0.01,-0.04,473,454,302,335,370
5.07,-1.14,7.73,0.03,0.01,-0.04,473,454,302,335,371
4.81,-1.14,7.54,0.00,0.01,-0.03,474,454,302,335,370
5.02,-1.08,7.67,0.05,0.02,-0.05,474,454,302,335,371
5.08,-1.03,7.46,0.02,-0.02,-0.03,473,454,302,335,371
4.95,-1.18,7.54,0.03,-0.01,-0.04,473,454,302,335,370
4.99,-1.14,7.87,0.02,0.01,-0.03,473,454,302,335,370
5.25,-1.22,7.68,0.03,-0.02,-0.03,473,454,302,335,370
5.08,-1.12,7.73,0.02,-0.02,-0.02,473,454,302,335,370
4.90,-1.18,7.76,0.01,-0.02,-0.01,473,454,302,335,370
4.90,-1.26,7.49,0.03,0.01,-0.03,473,454,302,335,370
5.22,-1.12,7.51,0.03,-0.00,-0.05,473,454,302,335,370
5.05,-1.18,7.42,0.02,0.00,-0.03,473,454,302,335,370
5.10,-1.18,7.98,0.04,0.01,-0.04,473,454,302,335,370
4.94,-1.11,7.37,0.03,-0.01,-0.04,473,454,302,335,370
5.00,-1.28,7.76,0.03,0.01,-0.03,473,454,302,335,370
5.08,-1.17,7.77,0.04,0.01,-0.03,473,454,302,335,370
5.10,-1.18,7.57,0.03,0.02,-0.02,473,454,303,335,370
4.77,-1.22,7.65,0.04,-0.00,-0.03,473,454,302,335,370
END
5.15,-1.13,7.42,0.05,0.01,-0.03,472,453,303,335,369
4.75,-1.06,7.80,0.04,0.01,-0.03,472,453,303,336,369
4.62,-1.22,7.78,-0.01,0.01,-0.03,472,453,303,336,369
4.79,-1.07,8.12,0.07,-0.02,-0.05,472,453,303,336,369
4.66,-1.07,7.91,0.02,0.00,-0.03,472,453,303,336,369
4.71,-1.09,7.81,0.06,-0.01,-0.04,472,453,303,336,369
4.68,-1.08,7.93,0.02,0.01,-0.03,472,453,303,336,369
4.64,-1.11,7.88,0.01,0.01,-0.03,472,453,303,336,369
4.60,-1.19,7.82,0.03,0.01,-0.04,472,453,303,336,369
4.77,-1.05,7.77,0.04,0.02,-0.04,472,452,303,336,369
